bikky_location_id,brand,name,address,url,latitude,longitude,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thur_open,thur_close,fri_open,fri_close,sat_open,sat_close,sun_open,sun_close,currently_open
2066,Tap House Grill,,"1472 Market St Suite A-103, Des Plaines, IL 60016",https://www.taphousegrills.com/,42.0426364,-87.8882903,11:00,1:00,11:00,1:00,11:00,1:00,11:00,1:00,11:00,2:00,11:00,2:00,11:00,0:00,1
2067,Taps N Tenders,,"3320 Illinois Rte 59, Naperville, IL 60564",Call: (630) 961-8277,41.7048704,-88.2071028,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,22:00,1
2068,Taqueria Alamo,,"5900 W 35th St, Cicero, IL 60804",Call: (708) 656-6710,41.829156,-87.7730357,9:00,22:00,9:00,22:00,9:00,22:00,9:00,22:00,9:00,23:00,9:00,23:00,9:00,22:00,1
2069,Taqueria Atotonilco,,"1637 S Blue Island Ave, Chicago, IL 60608",Call: (312) 226-4817,41.858674,-87.6622448,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,3:00,10:00,3:00,9:00,1:00,1
2070,Taqueria Belen,,"3131 N Central Ave, Chicago, IL 60634",Call: (312) 522-7647,41.9376078,-87.7685403,11:00,20:00,,,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,12:00,19:00,1
2071,Taqueria El Milagro,,"1923 S Blue Island Ave, Chicago, IL 60608",Call: (312) 433-7620,41.8553889,-87.6652305,7:00,19:00,7:00,19:00,7:00,19:00,7:00,19:00,7:30,20:00,7:30,20:00,7:30,19:00,1
2072,Taqueria La Esquinita,,"6924 W Grand Ave Chicago, IL 60707",Call: (773) 417-4198,41.923738,-87.8009118,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,1
2073,Taqueria Los Comales,Chicago - Pilsen,"1544 W 18th St, Chicago, IL 60608",Call: (312) 666-2251,41.8579778,-87.6677279,8:00,1:00,8:00,1:00,8:00,1:00,8:00,1:00,7:00,4:00,7:00,4:00,7:00,0:00,1
2074,Taqueria Los Comales,Chicago - Little Village,"3141 W 26th St, Chicago, IL 60623, United States,",Call: (773) 247-0977,41.844336,-87.7063467,9:00,0:00,9:00,0:00,9:00,0:00,9:00,0:00,9:00,2:00,9:00,3:30,9:00,0:00,1
2075,Taqueria Los Comales,Chicago - Logan Square,"2148 N Milwaukee Ave, Chicago, IL 60647",Call: (773) 276-0627,41.9203233,-87.6960105,8:00,0:00,8:00,0:00,8:00,0:00,8:00,0:00,8:00,17:00,8:00,17:00,8:00,0:00,1
2076,Taqueria Los Comales,West Chicago,"200 S Neltnor Blvd, West Chicago, IL 60185",Call: (630) 206-8009,41.8828084,-88.1971593,9:00,0:00,9:00,0:00,9:00,0:00,9:00,0:00,8:00,2:00,8:00,3:00,8:00,0:00,1
2077,Taqueria Mazamitla,,3610 W Belmont Ave,Call: (773) 267-2667,41.9393208,-87.7201741,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,0:00,10:00,0:00,10:00,23:00,1
2078,Taqueria Moran,,"2226 N California Ave, Chicago, IL 60647",Call: (773) 235-2663,41.9225316,-87.6996871,7:00,22:00,7:00,22:00,7:00,22:00,7:00,22:00,7:00,22:00,7:00,22:00,7:00,21:00,1
2079,Taqueria sabor y sazon,,2018 s blue island ave. Chicago Illinois 60608,Call: (312) 226-8829,41.8546462,-87.6663922,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,,,1
2080,Taqueria San Jose,,"3253 S Halsted St, Chicago, IL 60608",http://ordertaqueriasanjose.com/,41.8348783,-87.6482548,9:00,2:00,9:00,2:00,9:00,2:00,9:00,2:00,9:00,4:00,9:00,4:00,9:00,1:00,1
2081,Taqueria Varitas,,"700 E 47th St unit b, Chicago, IL 60653",Call: (872) 244-3360,41.8098326,-87.610886,8:30,21:00,8:30,21:00,8:30,21:00,8:30,21:00,8:30,11:00,9:30,23:00,,,1
2082,Taqueria Los Gallos,,"4211 W 26th St, Chicago, IL 60623",Call: (773) 762-7452,41.8439201,-87.7321384,7:00,23:00,7:00,23:00,7:00,23:00,7:00,23:00,7:00,0:00,8:00,0:00,8:00,0:00,1
2083,Taste 222,,"222 N. Canal Street, Chicago, Il 60606",Call: (312) 383-6620,41.886342,-87.6422027,,,,,,,,,,,,,,,0
2084,Taste of Canton,,"3324 S Archer Ave, Unit A, Chicago, IL 60608",Call: (773) 801-0491,41.8335957,-87.6750576,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,1
2085,Taste of Chicago,,"1912 E 71st St, Chicago, IL 60649",Call: (773) 363-3338,41.7662955,-87.5803628,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,1
2086,Taste of Chicago,,"3170 S Ashland Ave (Suite H), Chicago, IL 60609",Call: (773) 579-0355,41.83567,-87.6683587,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,,,1
2087,Taste of Peru,,"6545 N Clark St, Chicago, IL 60626",Call: (773) 381-4540,42.0013232,-87.6734636,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,23:00,11:30,23:00,11:30,22:00,1
2088,Tasty Catering,,"1900 Touhy Ave, Elk Grove Village, IL 60007",https://www.tastycatering.com/order-online/,42.0081744,-87.9565216,8:30,17:00,8:30,17:00,8:30,17:00,8:30,17:00,8:30,17:00,,,,,1
2089,Tatas Tacos,,4929 W Irving Park Chicago IL 60641,https://www.tatastacosonline.com/order#/where,41.9531549,-87.7532452,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,1
2090,Taureaux Tavern,,"155 W Van Buren St. Chicago, IL 60605",Call: (312) 624-8778,41.8767328,-87.6350177,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,,,1
2091,Tavern on Rush,,"1031 N Rush St, Chicago, IL 60611",Call: (312) 664-9600,41.9017799,-87.6300431,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,1
2092,Taxim,,"1558 N Milwaukee Ave, Chicago, IL 60622",Call: (773) 252-1558,41.909649,-87.6789137,16:00,20:00,16:00,20:00,16:00,20:00,16:00,20:00,16:00,20:00,12:00,20:00,12:00,20:00,1
2093,Tea Pot Brew Bakery,,"1802 S Wabash Ave, Chicago, IL 60616",https://www.teapotbrewbakery.com/order-online,41.8577162,-87.6280187,,,7:00,16:00,7:00,16:00,7:00,16:00,7:00,16:00,8:00,15:00,8:00,15:00,1
2094,Tecalitlan,,"1814 W Chicago Ave, Chicago, IL 60622",(773) 384-4285,41.8960914,-87.6750894,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,1:00,11:00,1:00,11:00,23:00,1
2095,Temperance Beer Co,,"2000 Dempster Street, Evanston, IL 60202",(847) 864-1000,42.0399863,-87.7041797,,,,,12:00,19:00,12:00,19:00,12:00,19:00,12:00,19:00,12:00,19:00,1
2096,Tempesta Market,,"1372 W Grand Ave., Chicago, IL 60642",http://tempestamarket.com/#,41.8912403,-87.6639933,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,10:00,18:00,10:00,17:00,1
2097,Tempo Cafe,,"6 E Chestnut St., Chicago, IL 60611",https://ordering.chownow.com/order/14313/locations,41.8985241,-87.6301818,12:00,21:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,0:00,1
2098,Temporis,,"933 N Ashland Ave, Chicago, IL 60622",Call: (773) 697-4961,41.8989078,-87.6692117,,,17:00,21:00,17:00,21:00,17:00,21:00,17:00,21:00,17:00,21:00,,,1
2099,Tensuke Market & Food Court,,"3 S. Arlington Heights Road  Elk Grove Village, IL 60007",https://facebook.chownow.com/order/1280/locations/,42.027028,-87.9880377,9:00,20:00,9:00,20:00,9:00,20:00,9:00,20:00,9:00,20:00,9:00,20:00,9:00,20:00,1
2100,Tesfa Ethiopian Cuisine,,"1023 W Wilson Ave, Chicago, IL 60640",https://themenustar1.com/webspace/menus.php?code=tesfacuisine.mobile-webview1.com,41.9652502,-87.6579766,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,0
2101,Texican,,"869 N Larrabee St, Chicago, IL 60610",https://www.texicanchi.com/#/,41.898499,-87.6449756,9:00,15:00,9:00,15:00,9:00,15:00,9:00,15:00,9:00,15:00,10:00,14:00,10:00,14:00,1
2102,Thai Aree,,"3592 N Milwaukee Ave, Chicago, IL 60641",Call: (773) 725-6751,41.9460386,-87.7376208,16:00,21:00,16:00,21:00,16:00,21:00,16:00,21:00,16:00,21:00,16:00,21:00,,,1
2103,Thai 55,,"1607 E 55th St, Chicago, IL 60615, US",Call: (773) 363-7119,41.7951065,-87.5884706,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,1
2104,Thai Basil,,"937 N Damen Ave, Chicago IL 60622",http://thaibasilil.smiledining.com/,41.8988021,-87.6791967,11:00,22:00,,,11:00,22:00,11:00,22:00,11:00,22:00,12:00,22:00,12:00,22:00,1
2105,Thai Pastry,,"4925 N Broadway, Unit 804, Chicago, IL 60640, US",Call: (773) 784-5399,41.9722152,-87.661553,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,22:00,1
2106,Thai Room Restaurant,,"4022 N Western Ave, Chicago, IL 60618",https://thairoom.carry-out.com/default.asp,41.954818,-87.6910507,,,11:30,21:00,11:30,21:00,11:30,21:00,11:30,21:30,16:00,21:30,16:00,21:00,1
2107,Thai Spoon and Sushi,,"601 S Wabash Ave, Chicago, IL 60605, US",Call: (312) 427-9470,41.874282,-87.6279437,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:30,11:00,22:30,11:30,21:30,1
2108,Thai Thank You,,"3248 N Lincoln Ave, Chicago, IL 60657",https://restadmin.imenu360.com/newui/229,41.9409567,-87.6718809,11:00,22:00,,,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,1
2109,THASSOS GREEK RESTAURANT,,11011 SOUTHWEST HIGHWAY  PALOS HILLS 60465,Call: (708) 671-8958,41.6913018,-87.8111309,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,23:00,12:00,23:00,12:00,22:00,1
2110,That Little Mexican Cafe,,"1010 Church St, Evanston, IL 60201",https://www.littlemexcafe.com/,42.0483477,-87.6878441,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,22:30,11:00,22:30,11:00,22:00,1
2111,The 3rd Coast Cafe,,"1260 N Dearborn St, Chicago, IL 60610",Call: (312) 649-0730,41.9055556,-87.6324665,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,1
2112,The Ambassador Public House,,310 S Halsted Chicago Il 60661,Call: (312) 888-9961,41.8775299,-87.6495853,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,9:00,15:00,9:00,2:00,1
2113,The Angry Crab,,1308 N. Milwaukee Ave,Call: (773) 687-9929,41.905309,-87.6721387,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,13:00,22:00,13:00,21:00,1
2114,The Bagelers Coffeehouse,,"2461 N Lincoln Ave, Chicago, IL 60614",Call: (872) 802-0347,41.9269375,-87.6526875,7:00,17:00,7:00,17:00,7:00,17:00,7:00,17:00,7:00,17:00,8:00,17:00,8:00,17:00,1
2115,The Boiler Room,,"2210 N California Ave, Chicago, IL 60647",Call: (773) 276-5625,41.922117,-87.6996594,17:00,21:00,17:00,21:00,17:00,21:00,17:00,21:00,17:00,22:00,16:00,22:00,16:00,21:00,1
2116,The Breakfast Club and Grill,,"1381 W Hubbard St, Chicago, IL 60642",https://thebreakfastclubchicago.com/,41.8897436,-87.6642401,6:30,15:00,6:30,15:00,6:30,15:00,6:30,15:00,6:30,15:00,7:00,15:00,7:00,15:00,1
2117,The Budlong Hot Chicken,Hyde Park,"1301 E. 53rd Street, Chicago, IL 60615",https://direct.chownow.com/order/5345/locations/25366,41.7993552,-87.594924,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,1
2118,The Budlong Hot Chicken,Lincoln Park,"1008 W. Armitage, Chicago, IL 60614",https://direct.chownow.com/order/5345/locations/20497,41.9182092,-87.6538087,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,1
2119,The Budlong Hot Chicken,Lincoln Square,"4619 N. Western, Chicago, IL 60625",https://direct.chownow.com/order/5345/locations/25367,41.9655032,-87.6885344,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,1
2120,The Burger Point,,"1900 S State St, Chicago, IL 60616",https://theburgerpoint.ordersnapp.com/home,41.856206,-87.627439,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,1
2121,The Canteen Restaurant,,"214 S Hough St Barrington, IL  60010 United States",Call: (847) 382-0900,42.1527111,-88.1362417,6:00,15:00,6:00,15:00,6:00,15:00,6:00,15:00,6:00,15:00,6:00,15:00,7:00,15:00,1
2122,The Crazy Greek,,"5051 Oakton St Rear, Skokie, IL 60077",Call: (847) 999-8555,42.0259054,-87.7542147,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,,,1
2123,The Delta,,"1745 W North Ave, Chicago, IL 60622",https://direct.chownow.com/order/17713/locations/25358,41.9104595,-87.6718577,16:00,2:00,16:00,2:00,16:00,2:00,16:00,2:00,16:00,2:00,10:00,3:00,10:00,3:00,1
2124,The Duck inn,,"2701 S Eleanor St, Chicago, IL 60608",Call: (312) 724-8811,41.8444,-87.6601,,,17:00,23:00,17:00,23:00,17:00,23:00,17:00,1:00,10:00,1:00,10:00,0:00,1
2125,The Fat Shallot Lincoln Park,,"2468 N Clark St, Chicago, IL 60614",Call: (773) 661-6335,41.9273573,-87.6417864,,,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,1
2126,The Fishguy Market,,"4423 N Elston Ave, Chicago, IL 60630",Call: (773) 283-7400,41.9615465,-87.7301721,,,9:00,16:00,9:00,16:00,9:00,16:00,9:00,16:00,9:00,16:00,,,1
2127,The Garage Bar and Sandwiches,,"6154 N Milwaukee Ave, Chicago, IL 60646",Call: (773) 647-1386,41.9934311,-87.7844772,,,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,1
2128,The Globe Pub,,"1934 W Irving Park Rd Chicago, Illinois 60613",https://www.toasttab.com/the-globe-pub/v2/online-order#!/,41.9544131,-87.6777472,11:00,22:00,11:00,0:00,11:00,0:00,11:00,0:00,11:00,2:00,7:00,3:00,7:00,22:00,1
2129,The Gundis Kurdish Kitchen,,"2909 N Clark St Chicago, IL 60657",Call: (773) 904-8120,41.9351802,-87.6465491,9:00,21:00,,,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,1
2130,The Harding Tavern,,"2732 N Milwaukee Ave Chicago, IL 60647",Call: (773) 697-9340,41.9307639,-87.7104083,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,10:00,2:00,10:00,2:00,1
2131,The Health Cuisine,,"520 Quail Hollow Dr. # 300, Wheeling, IL 60090",http://thehealthcuisine.com/subscription/,42.14976,-87.929745,9:30,17:00,9:30,17:00,9:30,17:00,9:30,17:00,9:30,17:00,,,,,1
2132,The Little Meatball,,"2364 N Lincoln Ave, Chicago, IL 60614",https://thelittlemeatball.com/order,41.9248789,-87.6483842,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,1
2133,The Monkey's Paw,,"2524 N Southport Ave, Chicago, IL 60614",Call: 773-413-9314,41.927808,-87.66357,17:00,1:00,17:00,1:00,17:00,1:00,17:00,1:00,17:00,2:00,17:00,3:00,11:00,0:00,1
2134,The Nile of Hyde Park,,"1162 E 55th St, Chicago, IL 60615",https://www.nilehydepark.com/online-ordering,41.7952062,-87.5971578,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,12:00,21:00,1
2135,The Old Plank,," 2700 N Milwaukee Ave, Chicago, IL 60647",Call: (773) 661-2190,41.930205,-87.7095618,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,11:00,3:00,10:00,2:00,10:00,2:00,1
2136,The Original Mama Mias,,"4638 N Cumberland Ave, Chicago, IL 60656",Call: (773) 625-8500,41.964287,-87.837421,14:00,0:00,11:00,0:00,11:00,0:00,11:00,0:00,11:00,4:00,11:00,4:00,11:00,0:00,1
2137,The Pasta Bowl,Lincoln Park,"2434 N Clark St, Chicago, IL 60614",https://www.opendining.net/menu/534c308f31131c7648847c30?from_locations=1&appid=534c309731131c5346847c38,41.926389,-87.6413712,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,22:00,1
2138,The Pasta Bowl,Lincoln Square,"4343 N Lincoln Ave, Chicago, IL 60618",https://www.opendining.net/menu/5ada23444f5ee969246fd685?from_locations=1&appid=576aca9c505ee917777b23c6,41.9607518,-87.6831335,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,22:00,1
2139,The Pasta Bowl,Wicker Park,"1852 W North Ave, Chicago, IL 60622",https://www.opendining.net/menu/56a2eaf7515ee939157b23c6?from_locations=1&appid=534c309731131c5346847c38,41.910708,-87.6746816,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,22:00,1
2140,The Rambler Kitchen and Tap,,4128 N Lincoln Avenue Chicago IL,https://www.toasttab.com/the-rambler-kitchen-tap/v2/online-order#!/,41.9567257,-87.6808462,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,1
2141,The Reveler,,"3403 N Damen Ave, Chicago, IL 60657",Call: (773) 248-9523,41.9434567,-87.6782903,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,11:00,2:00,11:00,3:00,11:00,2:00,1
2142,The Roost,,"1467 W. Irving Park Road Chicago, IL 60613",https://www.toasttab.com/locations/46883238-294e-4f87-a9e3-ecad75f356cc#!/,41.9542142,-87.6667747,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,9:00,22:00,9:00,22:00,9:00,15:00,1
2143,The Sit Down Cafe & Sushi Bar,,1312 East 53rd Street,https://www.toasttab.com/the-sit-down-cafe-sushi-bar/v3#!/,41.7997217,-87.5944359,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,11:00,21:30,1
2144,The Smith,,"400 N CLARK STREET (AT, W Kinzie St, Chicago, IL 60654",Call: (312) 312-5100,41.8894038,-87.6312803,8:00,22:00,8:00,22:00,8:00,22:00,8:00,22:00,8:00,22:00,10:00,22:00,10:00,22:00,1
2145,The Stockyard Coffeehouse,,"558 W 37th St, Chicago, IL 60609",Call: (312) 866-5886,41.8272894,-87.640974,7:00,16:00,7:00,16:00,7:00,16:00,7:00,16:00,7:00,16:00,7:30,15:00,7:30,15:00,1
2146,The Vine - Martini & Wine Bar,,"101 Center St. Grayslake, IL 60030",Call: (847) 543-0900,42.3441891,-88.042014,11:00,1:00,11:00,1:00,11:00,1:00,11:00,1:00,11:00,1:00,11:00,2:00,11:00,2:00,1
2147,The Violet Hour,,"1520 N Damen Ave, Chicago, IL 60622",Call: (773) 252-1500,41.909086,-87.6778288,12:00,4:00,12:00,4:00,12:00,4:00,12:00,4:00,12:00,4:00,12:00,4:00,12:00,4:00,1
2148,The Warehouse Bar & Pizzeria,,"1419 W. Fullerton Ave, Chicago, IL 60614",Call: (773) 661-6454,41.925061,-87.6641225,11:00,0:00,11:00,0:00,11:00,0:00,11:00,1:00,11:00,1:00,11:00,0:00,11:00,0:00,1
2149,Theory,,"9 W Hubbard St, Chicago, IL 60654",Call: (312) 644-0004,41.8898416,-87.6285521,11:30,0:00,11:30,0:00,11:30,0:00,11:30,2:00,11:30,2:00,11:30,3:00,11:30,2:00,1
2150,Tipster's Village Pub,,"8839 W Cermak Rd. North Riverside, IL 60546",Call: (708) 447-4020,41.8494573,-87.8442442,11:00,1:00,11:00,1:00,11:00,1:00,11:00,1:00,11:00,2:00,10:00,3:00,10:00,0:00,1
2151,Tita Mia's Filipino Restaurant & Cafe,,"8520 W Golf Road Niles, IL 60714",Call: (224) 938-9955,42.0561117,-87.8367799,,,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,21:00,1
2152,Tom and Jerry’s,,"1555 west lane road, Machesney Park, IL, 61115",https://direct.chownow.com/order/17840/locations/25552,42.3651395,-89.0232387,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,1
2153,Torino Ramen,,"1162 Wilmette Ave, Wilmette, IL 60091",https://www.toasttab.com/torinoramen/v3,42.0770678,-87.7068242,,,16:00,20:00,16:00,20:00,16:00,20:00,16:00,20:00,16:00,20:00,16:00,20:00,1
2154,Tortoise Supper Club,,"350 N State St, Chicago, IL 60654",https://www.tortoisesupperclub.com/online-orders,41.8887712,-87.6284826,11:30,21:30,11:30,21:30,11:30,21:30,11:30,21:30,11:30,21:30,17:00,22:30,17:00,21:00,1
2155,Traspasada Restaurant,,"3144 N California Ave, Chicago, IL 60618",https://traspasadaavondale.com/31117,41.93896,-87.698037,9:00,1:00,9:00,1:00,9:00,1:00,9:00,1:00,9:00,2:00,9:00,2:00,9:00,1:00,1
2156,Triple Crown Restaurant,,"2217 S Wentworth Ave, Chicago, IL 60616",https://www.chicagotriplecrown.com/#/,41.852452,-87.631856,9:00,0:00,9:00,0:00,9:00,0:00,9:00,0:00,9:00,0:00,9:00,2:00,9:00,0:00,1
2157,Tuscany on Taylor St.,,"1014 W Taylor St, Chicago, IL 60607",Call: (312) 829-1990,41.8697184,-87.6518375,,,,,,,,,,,,,,,0
2158,Tutto Fresco,,"2901 N Ashland Ave, Chicago, IL 60657",https://www.tuttofrescochicago.com/orderonline.aspx,41.9343515,-87.6681498,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,11:00,23:00,11:00,21:00,1
2159,Two Fish Crab Shack,,"641 E 47th St, Chicago, IL 60653",https://direct.chownow.com/order/16914/locations/24099,41.8093194,-87.6097196,,,15:00,21:00,15:00,21:00,15:00,21:00,15:00,22:00,14:00,22:00,12:00,18:00,1
2160,U Gazdy Polish Restaurant,,"270 W Iriving Park Road Wood Dale, IL 60191",https://u-gazdy.com/order-now/,41.9644055,-87.9866646,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,20:00,1
2161,Uncommon Ground - Edgewater,,"1401 W Devon Ave, Chicago, IL 60660",Call: (773) 465-9801,41.997951,-87.6656194,16:00,20:00,16:00,20:00,16:00,20:00,16:00,20:00,16:00,20:00,11:00,20:00,11:00,20:00,1
2162,Uni sushi,,1752 W North Ave Chicago IL 60622,https://orders.imenu360.us/unisushichicago/,41.9106546,-87.6722534,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,11:30,23:00,11:30,23:00,11:30,22:00,1
2163,Union Pizzeria,,"1245 Chicago Ave. Evanston, IL 60202",Call: (847) 475-2400,42.0408672,-87.6801137,16:30,23:00,16:30,23:00,16:30,23:00,16:30,23:00,16:30,23:00,16:30,23:00,16:30,21:00,1
2164,Urban Vegan,,"1601 W MONTROSE AVE., chicago, IL 60613",https://www.urbanveganchicago.com/takeout-food-delivery,41.961449,-87.669454,16:30,21:30,11:30,21:30,11:30,21:30,11:30,21:30,11:30,21:30,11:30,21:30,12:00,21:00,1
2165,Velvet Taco,,"1110 N State St, Chicago, IL 60610",https://velvettaco.olo.com/vendor/search?StreetAddress=&mode=Order,41.90224,-87.62851,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,21:00,1
2166,Via Carducci la Sorella,,"1928 W Division St Chicago, IL 60622",https://www.viacarduccitogo.com/OrderLocations.tpl?cart=15852837015727977,41.9033539,-87.6759751,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,23:00,11:30,23:00,11:30,22:00,1
2167,Victory Italian,,"434 W Ontario Street Chicago, il",Call: (312) 929-2850,41.8933038,-87.6399411,15:00,22:00,15:00,22:00,15:00,22:00,15:00,22:00,15:00,23:00,15:00,23:00,15:00,22:00,1
2168,Village Tavern & Grill,,"901 W Wise Rd, Schaumburg, IL 60193",Call: (847) 891-8866,42.004137,-88.102619,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,1
2169,Vincent,,"1475 W Balmoral Ave, Chicago, IL, 60640",Call: (773) 334-7168,41.9797424,-87.6677757,17:30,21:00,17:30,22:00,17:30,22:00,17:30,22:00,17:00,23:00,17:00,23:00,17:00,21:00,1
2170,Volare Ristorante Italiano,,"201 E Grand Ave, Chicago, IL 60611",https://volare.hngr.co/?utm_source=google&utm_medium=gmb&utm_campaign=volare%23home,41.8915361,-87.6225667,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,22:00,1
2171,Volo Restaurant Wine Bar,,"2008 West Roscoe Street, Chicago IL 60618",https://www.exploretock.com/volorestaurantandwinebar,41.943401,-87.678866,,,,,,,,,,,,,,,1
2172,VPT GRILL,,"5754 N Western Ave, Chicago, IL 60659",Call: (773) 274-7018,41.9866535,-87.6898249,,,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,21:00,1
2173,Waldo Cooneys Pizza,,"8541 S. Pulaski Ave. – Chicago, IL",https://orderonline.granburyrs.com/slice/menu/main,41.737343,-87.721278,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,0:00,11:00,0:00,12:00,23:00,1
2174,Waldo Cooneys Pizza,,"2640 W. 51st St. – Chicago, IL",https://orderonline.granburyrs.com/slice/menu/main,41.80122,-87.690823,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,0:00,11:00,0:00,12:00,23:00,1
2175,Waldo Cooneys Pizza,,"3651 E. 106th St. – Chicago, IL",https://www.letsget.net/(S(h1ikxupyvjkx1rrdtpjvjd01))/Public/RestaurantNotActive.aspx,41.7025265,-87.534535,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,0:00,11:00,0:00,12:00,22:30,1
2176,Waldo Cooneys Pizza,,"2410 W. 111th St. – Chicago, IL",Call: 773.233.9781,41.6919444,-87.6819444,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,1
2177,Warren’s Ale House,,"51 Town Square  Wheaton, IL 60187",https://app.upserve.com/s/warrens-ale-house-wheaton,41.8353958,-88.1011459,15:00,20:00,15:00,20:00,15:00,20:00,15:00,20:00,12:00,21:00,12:00,21:00,12:00,20:00,1
